destination_name;total_reviews;destination_rating;review_date;review_rating;review_header;review_author;review_text
Disney Springs - Orlando;12653;45;13 de fevereiro de 2019;5;Visita obrigatória em Orlando - entrada gratuita;Janete_mfm;Ótimo lugar para passear porque é lindo, especialmente no entardecer! Também possui excelentes opções gastronômicas e para compras, com produtos exclusivos e marcas famosas. Não deixe de passar na loja da Disney. Disney spring é bem grande, sugiro mais de uma visita e em cada uma pare o carro em estacionamentos diferentes pra facilitar. É legal também fazer o transfer no barco pelo lago, dá pra ter uma visão geral do lugar. Vale a pena ir, com certeza!
Disney Springs - Orlando;12653;45;12 de fevereiro de 2019;5;Melhor a cada ano!;thata10;Disney Springs é o antigo Downtown Disney, com muitas lojas de marca, como Kate Spade, Kipling, Zara, Uniqlo, e varias outras, incluindo a maior loja do mundo de produtos Disney! A Lego Store é uma atração que os pequenos adoram, pois além de encontrarem os lançamentos e produtos exclusivos, tbm podem montar os bloquinhos sem pagar nada! Uma grande variedade de restaurantes transforma o Disney Springs em uma excelente opção para o final do dia! Planet Hollywood, Rainforest Café, T-Rex, são alguns dos mais famosos! Conta ainda com um show fixo do Cirque du Soleil e barcos que te levam de uma ponta à outra (sem custo). Evite nos dias de chuva, pois é a céu aberto. Cinema com sessões a partir de U$15.00. Estacionamento gratuito.
Disney Springs - Orlando;12653;45;12 de fevereiro de 2019;5;Ótimo passeio;julanaklim;Pra quem gosta de compras temáticas e experiências Disney além dos parques é um excelente opção. Restaurantes e bares excelentes, clima super gostoso com shows durante o dia e mais novidades de lojas temáticas. Adoramos!!!!
Disney Springs - Orlando;12653;45;12 de fevereiro de 2019;5;Disney para alimentação, compras e entretenimento;RMWBr;Local organizado para passeios, compras e alimentação. Lojas conhecidas, restaurantes variados e mais um pouquinho de Disney para as crianças. Vale a pena provar o sorvete no Ghirardelli!
Disney Springs - Orlando;12653;45;12 de fevereiro de 2019;5;Amei!!!!;863monykef;Ótimo local para um passeio final da tarde, não precisa pagar entrada, tem várias lojas e restaurantes para todos os gostos.
Disney Springs - Orlando;12653;45;11 de fevereiro de 2019;5;Muito agradável e bonito;fmsilva1950;A Disney Springs é um complexo de compras, restaurantes, lanchonetes, teatro e outros entretenimento, localizado no complexo Walt Disney World, na cidade de Bay Lake, próxima de Orlando. Pelas ruas do complexo há sempre artistas cantando e tocando o que deixa o ambiente agradável e, até certo ponto surpreendente. O estacionamento é free o que não de ida de ser um diferencial para a região. Vale muito a pena visitar, pela quantidade de atrações do local, recomendo que seja reservado pelo menos um meio dia para essa visita.
Disney Springs - Orlando;12653;45;10 de fevereiro de 2019;5;Lindo lindo lindo;Mrochas;Lugar sensacional Varias opções para comer Varias lojas Lugar muito limpo e com estacionamento free Quem está em Orlando não pode deixar de ir Visitem a parte do Lego e não esqueçam a loja da Coca Cola
Disney Springs - Orlando;12653;45;10 de fevereiro de 2019;5;Parada obrigatória em Orlando!;alessandramourad;O Disney Springs contempla diversas lojas e restaurantes magníficos! No período noturno, há vários artistas tocando instrumentos e cantando, o que deixa o ambiente extremamente agradável e divertido! Neste complexo pôde-se encontrar a World of Disney, a maior loja da Disney do mundo, e recomendo a todos, independente se estiverem com crianças ou não!. Além disso, o estacionamento é gratuito, o que é extremamente vantajoso e estimula para que possamos conhecer todo o complexo com qualidade e sem ficar preocupado com o valor do estacionamento!. . Dica: recomendo ir no período da tarde, principalmente ao pôr do Sol, parece cenário de filme!
Disney Springs - Orlando;12653;45;10 de fevereiro de 2019;5;Muitos produtos Disney!;481rebecab;Adorei o lugar! Fomos duas vezes na Disney Springs em nossa última viagem. Tem muitos restaurantes legais e lojas temáticas. É bem caro, então preparem os dólares. Mas vale muito a visita! Super recomendo!!
Disney Springs - Orlando;12653;45;8 de fevereiro de 2019;5;Melhor durante o dia!;marcosl173;Gostei muito de como ficou o local. Antigamente tínhamos poucas opções. Agora ficou um shopping com céu aberto, mais opções de restaurantes e um complexo de cinemas. Durante o dia o local fica mais vazio, e a tranquilidade ajuda a curtir a loja da Disney e tirar belas fotos pelos locais. Estacionamento amplo, com muitas vaga e sem custo. A garage Lime te deixa no meio do complexo de lojas e da Word of Disney. Já a garage Orange te deixa perto dos cinemas, loja da Coca-Cola e alguns restaurantes.
Disney Springs - Orlando;12653;45;8 de fevereiro de 2019;5;Recomendo;58tatianas;Excelente local para passear, varios tipos de loja e muitos restaurantes! Aconselho ir no fim da tarde que é quanto começa o “burburinho”. Varias opções de estacionar gratuito.
Disney Springs - Orlando;12653;45;7 de fevereiro de 2019;5;Considere esse mais um parque da Disney;def-doug;O Disney Springs ( antes downtown Disney ), e um complexo de tudo.. Lá vc tem lojas das mais variadas, ótimos restaurantes, lindos lugares para passear e alguns brinquedos para as crianças.. Facilmente um dia inteiro vai embora para conhecer o lugar.. E de quebra, tem o centro de visitantes que o ajudam a retirar ingressos, marcar fastpass dente outros.. O estacionamento, enorme, é gratuito .. Chamou a atenção a loja da Lego, com um monstro do lago Ness , dentro do lago principal.. Tudo muito bonito e limpo.. Faça reservas nos restaurantes antes de ir.
Disney Springs - Orlando;12653;45;7 de fevereiro de 2019;5;Férias;553valdecirp;Recomendo....cada vez melhor. Muita coisa nova....lojas, restaurantes e um ótimo programa para iniciar no final do dia e varar a madrugada. Recomendo
Disney Springs - Orlando;12653;45;6 de fevereiro de 2019;5;Excelente entretenimento;Luiz C;Vale muito a pena ir no Disney Springs, mesmo que não queira comprar nada (só comprei lego). Os restaurantes são excelentes (indico o House of Blues). Estacionamento grátis. Excelentes fotos.
Disney Springs - Orlando;12653;45;1 de fevereiro de 2019;5;Vida noturna atva;Valeria R;Local agradável, com lojas e gastronomia bem variada. Vale a pena uma visita noturna. Assistirmos o show do Matheus e Cauã ao vivo neste local, casa de show bem tranquila e segura, com preços razoáveis
Disney Springs - Orlando;12653;45;1 de fevereiro de 2019;3;Bom;fabioantonio;Local com diversos bares e lojas. Fomos a noite, mas acho que é um local mais adequado para adultos. Bares com música e venda de bebidas não permitem ingresso de crianças.
Disney Springs - Orlando;12653;45;30 de janeiro de 2019;5;Lindo!;fabianea_12;A 2ª vez que eu venho a Orlando. Há 4 anos atrás, o local já era legal. Mas, agora tá perfeito, com mais opções de atrações, tá enorme e lindo. O estacionamento é grátis em local coberto. Tudo muito organizado. Vale muito a pena!
Disney Springs - Orlando;12653;45;29 de janeiro de 2019;5;O paraiso das compras;VickyC2768;Aproveite para ir na loja da Coca Cola e na Disney. Você vai enlouquecer. Antes de ir embora vá ao Planet Hollywood.
Disney Springs - Orlando;12653;45;27 de janeiro de 2019;4;Legalzinho;markenaty;Falaram muito bem e super recomendado. Eu recomendo pelo passeio, mas não ha nada de super interessante.. Quem gosta de beber e comer, tem muita opção de bares e restaurantes bem movimentados e com preços um pouco acima da média.. Tem algumas lojas muito caras, como lojas da Disney e de marcas famosas (não vou citar porque não ganho para isso kkk).
Disney Springs - Orlando;12653;45;27 de janeiro de 2019;3;Bonito e caro!;karinnea2017;Fui para minha filha fazer o penteado do Bebedi Bobidi Boutique e aproveitei pra conhecer o local. Ambiente muito bonito, limpo e com varias lojas e opções de comida. Tudo muito caro pra realidade brasileira, com o dólar à 4 reais! As lojas da Disney são belíssimas, inclusive a maior delas, mas preços lá em cima! Não sendo brasileiro, com certeza vale a visita. Não comi lá, achei caro! Destaque para a loja da coca cola, planet hollywood , T-rex, loja da Lego e as da Disney. Estacionamento grátis e facil pra chegar.
Disney Springs - Orlando;12653;45;26 de janeiro de 2019;5;Muito bom;stephanutto;Indico Disney springs para quem já foi muito as parques e quer dar uma relaxada com comprinhas e restaurantes legais , boliche e muitos outros !👍🏻👍🏻👍🏻👍🏻👍🏻
Disney Springs - Orlando;12653;45;25 de janeiro de 2019;5;Otimo lugar;Niconettto;Um sem número de bares e restaurantes temático, estacionamento coberto gratuito, vc pode achar todo o tipo de resturantes e loja
Disney Springs - Orlando;12653;45;24 de janeiro de 2019;5;Nosso passeio noturno!;lizandracolossi;O Disney Springs, à noite, é tudo de bom! Luzes, lojas lindas, gente animada - um ar de alegria, de férias permeia esse espécie de Shopping a céu aberto. E os restaurantes? Maravilhosos! Se nunca foi a Orlando, reserve, no mínimo, três diferentes noites para desfrutar desse lugar - que abre durante o dia também, mas o charme, para mim, é à noite!
Disney Springs - Orlando;12653;45;22 de janeiro de 2019;5;Mall com excelentes pontos de compras e restaurantes;pedromY395AH;Reserve uma tarde e noite para conhecer. Local com estacionamento, uma grande quantidade de restaurantes, lojas ( World of Disney, Lego, Uniglo, etc). Passeio de carro barco e balão para ter uma vista privilegiada. Tem um teatro do Cirque du soleil, ver shows com antecedência. Bares e restaurantes temáticos. Exelente para toda a família. Local aberto, ver previsão do tempo.
Disney Springs - Orlando;12653;45;22 de janeiro de 2019;5;Passeio;287klaudiap;Ótima localização, estacionamento farto e excelentes opções de restaurantes e lojas. Muito bom para passear em família e fazer compras. Adorei a nova restruturação do local!! Ficou fantástico!
Disney Springs - Orlando;12653;45;22 de janeiro de 2019;5;Maravilhoso!;abra_oc2018;Estrutura fantástica com várias opções de restaurantes e lojas. Fácil de estacionar e ótimo acesso para quem está em visita aos parques. Fiquei impressionado com a evolução do local. Estive há dois anos e está completamente diferente. O que demonstra que está sempre em evolução e pra melhor. Destaque para a loja da Disney. Um mundo! Literalmente. Vários shows nas ruas e bares em um clima bastante descontraído e alegre. Vale a pena passar bastante tempo. Garanto que não faltará atividades.
Disney Springs - Orlando;12653;45;21 de janeiro de 2019;5;Um shopping a céu aberto com o toque Disney;Misalima;Experiência excelente para quem está conhecendo a Disney com lojas de souvenirs e excelente seleção de restaurantes, além de cinema de qualidade. Minha dica é a loja da Coca cola, a the world of disney que tem TUDO que você encontra nos parques. Na gastronomia, o chicken guy e o daily poutine se destacam. Entrada gratuita
Disney Springs - Orlando;12653;45;20 de janeiro de 2019;5;Experiência ótima para quem quer comer, comprar e música boa!;153adrianom;Realmente o lugar é muito grande com várias opções para comer, sugiro reservar os principais restaurantes como T-Rex ou Rain Forest porque a fila é grande, além de lugares fast food e música ao vivo! Tbm tem a loja world of Disney que é fantástica tem tudo o que você quiser da Disney lá! Recomendo!
Disney Springs - Orlando;12653;45;20 de janeiro de 2019;5;Sonho e magia;FernandaC2649;Chegamos à noite e o encanto Disney do dia se estendeu à noite. Gastronomia, música, festa, diversão e claro comprinhas, souvenires.. Para todas as idades, classes sociais que se deixam levar pela magia.. Calor intenso e muito brilho. Sem preço está experiência, literalmente- zero dólar para entrar, estacionar e se divertir.
Disney Springs - Orlando;12653;45;20 de janeiro de 2019;4;Shopping Orlando;NiltonAlmeida;Ótimo local para se passar o tempo, varias lojas e restaurantes e algumas opções de entretenimento . Estacionamento gratuito. Consultar antes as opções de entretenimento para verificar horários.
Disney Springs - Orlando;12653;45;17 de janeiro de 2019;5;Ótimo local;730nando;Local para sair da rotina dos parques. Estacionamento gratuito. Às vezes tem ótimos showzinhos disponíveis nos palcos. Vários restaurantes e lojas. É um downtown City walk
Disney Springs - Orlando;12653;45;17 de janeiro de 2019;5;Divertimento Inesquecível em Disney Springs.;Ambro-Vix;Passamos o dia, desde a hora que abriu até o fechamento. É perfeito para passear, curtir o ambiente, fazer refeiçoes, compras, ou somente tirar fotos. Na época que fomos, toda decorada de Natal e ainda tinha uma trilha com 27 árvores de Natal diferentes, com temas dos personagens da Disney ( lindo demais). Ficou muito melhor do que era Downtown Disney. Ficou TOP. Super vale a pena ir passar um dia pelo menos. Fica um gosto de quero mais.
Disney Springs - Orlando;12653;45;17 de janeiro de 2019;5;ótima opção;Guilherme F;Disneys Springs é um lugar maravilhoso para se passar o tempo. Lojas, restaurantes, bares, espaço amplo e com estacionamento gratuito. Sem contar o espaço e a beleza do lugar.
Disney Springs - Orlando;12653;45;16 de janeiro de 2019;5;Disney Springs é imperdível!;Cláudia V;Disney Springs é imperdível, em Orlando. Tem lojas, restaurantes e bares, áreas lúdicas e música ao vivo em meio à tudo isso. Uma delícia de passeio.
Disney Springs - Orlando;12653;45;15 de janeiro de 2019;5;Um ótimo lugar para passear;Mbeatrizvg;A visita aos parques de Orlando pode ser cansativa, mas é interessante mesclá-la com visitas a Disney Springs, um lugar bom para comer em diferentes restaurantes, ouvir música ao vivo pelas ruas, visitar lojas, tradicionais ou não, ou apenas passear e ver as vitrines maravilhosas! Um ótimo lugar para sr divertir, aliás, como tudo em Orlando!!!!
